Time;Voltage;Current;Power;
20:30:27 13/06/2024;5.06;0.510;2.580;
20:30:28 13/06/2024;5.06;0.503;2.545;
20:30:28 13/06/2024;5.06;0.505;2.555;
20:30:29 13/06/2024;5.06;0.537;2.717;
20:30:29 13/06/2024;5.06;0.502;2.540;
20:30:30 13/06/2024;5.06;0.509;2.575;
20:30:30 13/06/2024;5.06;0.505;2.555;
20:30:31 13/06/2024;5.06;0.503;2.545;
20:30:31 13/06/2024;5.06;0.544;2.752;
20:30:32 13/06/2024;5.06;0.507;2.565;
20:30:32 13/06/2024;5.06;0.530;2.681;
20:30:33 13/06/2024;5.06;0.531;2.686;
20:30:33 13/06/2024;5.06;0.505;2.555;
20:30:34 13/06/2024;5.06;0.502;2.540;
20:30:34 13/06/2024;5.06;0.512;2.590;
20:30:35 13/06/2024;5.06;0.507;2.565;
20:30:35 13/06/2024;5.06;0.508;2.570;
20:30:36 13/06/2024;5.06;0.515;2.605;
20:30:36 13/06/2024;5.06;0.506;2.560;
20:30:37 13/06/2024;5.06;0.508;2.570;
20:30:37 13/06/2024;5.06;0.504;2.550;
20:30:38 13/06/2024;5.06;0.507;2.565;
20:30:38 13/06/2024;5.06;0.502;2.540;
20:30:39 13/06/2024;5.06;0.512;2.590;
20:30:39 13/06/2024;5.06;0.523;2.646;
20:30:40 13/06/2024;5.06;0.506;2.560;
20:30:40 13/06/2024;5.05;0.568;2.868;
20:30:41 13/06/2024;5.06;0.514;2.600;
20:30:41 13/06/2024;5.06;0.503;2.545;
20:30:42 13/06/2024;5.05;0.543;2.742;
20:30:42 13/06/2024;5.06;0.505;2.555;
20:30:43 13/06/2024;5.06;0.503;2.545;
20:30:43 13/06/2024;5.06;0.502;2.540;
20:30:44 13/06/2024;5.06;0.505;2.555;
20:30:44 13/06/2024;5.06;0.508;2.570;
20:30:45 13/06/2024;5.05;0.562;2.838;
20:30:45 13/06/2024;5.06;0.512;2.590;
20:30:46 13/06/2024;5.06;0.502;2.540;
20:30:46 13/06/2024;5.06;0.504;2.550;
20:30:47 13/06/2024;5.06;0.505;2.555;
20:30:47 13/06/2024;5.06;0.505;2.555;
20:30:48 13/06/2024;5.06;0.510;2.580;
20:30:48 13/06/2024;5.06;0.505;2.555;
20:30:49 13/06/2024;5.06;0.503;2.545;
20:30:49 13/06/2024;5.06;0.504;2.550;
20:30:50 13/06/2024;5.06;0.505;2.555;
20:30:50 13/06/2024;5.06;0.501;2.535;
20:30:51 13/06/2024;5.06;0.504;2.550;
20:30:51 13/06/2024;5.06;0.503;2.545;
20:30:52 13/06/2024;5.06;0.505;2.555;
20:30:52 13/06/2024;5.06;0.508;2.570;
20:30:53 13/06/2024;5.06;0.502;2.540;
20:30:53 13/06/2024;5.06;0.505;2.555;
20:30:54 13/06/2024;5.06;0.503;2.545;
20:30:54 13/06/2024;5.06;0.507;2.565;
20:30:55 13/06/2024;5.06;0.505;2.555;
20:30:55 13/06/2024;5.06;0.503;2.545;
20:30:56 13/06/2024;5.06;0.502;2.540;
20:30:56 13/06/2024;5.06;0.507;2.565;
20:30:57 13/06/2024;5.06;0.503;2.545;
20:30:57 13/06/2024;5.06;0.506;2.560;
20:30:58 13/06/2024;5.06;0.506;2.560;
20:30:58 13/06/2024;5.06;0.504;2.550;
20:30:59 13/06/2024;5.06;0.506;2.560;
20:30:59 13/06/2024;5.06;0.506;2.560;
20:31:00 13/06/2024;5.06;0.503;2.545;
20:31:00 13/06/2024;5.05;0.595;3.004;
20:31:01 13/06/2024;5.06;0.510;2.580;
20:31:01 13/06/2024;5.06;0.503;2.545;
20:31:02 13/06/2024;5.06;0.501;2.535;
20:31:02 13/06/2024;5.06;0.502;2.540;
20:31:03 13/06/2024;5.06;0.504;2.550;
20:31:03 13/06/2024;5.06;0.508;2.570;
20:31:04 13/06/2024;5.06;0.505;2.555;
20:31:04 13/06/2024;5.06;0.506;2.560;
20:31:05 13/06/2024;5.06;0.505;2.555;
20:31:05 13/06/2024;5.06;0.505;2.555;
20:31:06 13/06/2024;5.06;0.505;2.555;
20:31:06 13/06/2024;5.06;0.507;2.565;
20:31:07 13/06/2024;5.06;0.510;2.580;
20:31:07 13/06/2024;5.06;0.513;2.595;
20:31:08 13/06/2024;5.06;0.505;2.555;
20:31:08 13/06/2024;5.06;0.507;2.565;
20:31:09 13/06/2024;5.06;0.505;2.555;
20:31:09 13/06/2024;5.06;0.508;2.570;
20:31:10 13/06/2024;5.06;0.505;2.555;
20:31:10 13/06/2024;5.06;0.508;2.570;
20:31:11 13/06/2024;5.06;0.527;2.666;
20:31:11 13/06/2024;5.06;0.501;2.535;
20:31:12 13/06/2024;5.05;0.557;2.812;
20:31:12 13/06/2024;5.06;0.510;2.580;
20:31:13 13/06/2024;5.06;0.522;2.641;
20:31:13 13/06/2024;5.06;0.506;2.560;
20:31:14 13/06/2024;5.06;0.505;2.555;
20:31:14 13/06/2024;5.06;0.532;2.691;
20:31:15 13/06/2024;5.06;0.512;2.590;
20:31:15 13/06/2024;5.06;0.500;2.530;
20:31:16 13/06/2024;5.06;0.505;2.555;
20:31:16 13/06/2024;5.06;0.502;2.540;
20:31:17 13/06/2024;5.06;0.509;2.575;
20:31:17 13/06/2024;5.06;0.505;2.555;
20:31:18 13/06/2024;5.06;0.505;2.555;
20:31:18 13/06/2024;5.06;0.505;2.555;
20:31:19 13/06/2024;5.06;0.502;2.540;
20:31:19 13/06/2024;5.06;0.501;2.535;
20:31:20 13/06/2024;5.06;0.508;2.570;
20:31:20 13/06/2024;5.06;0.509;2.575;
20:31:21 13/06/2024;5.06;0.519;2.626;
20:31:21 13/06/2024;5.06;0.502;2.540;
20:31:22 13/06/2024;5.06;0.506;2.560;
20:31:22 13/06/2024;5.06;0.510;2.580;
20:31:23 13/06/2024;5.06;0.506;2.560;
20:31:23 13/06/2024;5.06;0.504;2.550;
20:31:24 13/06/2024;5.06;0.519;2.626;
20:31:24 13/06/2024;5.06;0.511;2.585;
20:31:25 13/06/2024;5.06;0.501;2.535;
20:31:25 13/06/2024;5.06;0.522;2.641;
20:31:26 13/06/2024;5.06;0.503;2.545;
20:31:26 13/06/2024;5.06;0.521;2.636;
20:31:27 13/06/2024;5.06;0.505;2.555;
20:31:27 13/06/2024;5.06;0.510;2.580;
20:31:28 13/06/2024;5.06;0.507;2.565;
20:31:28 13/06/2024;5.06;0.505;2.555;
20:31:29 13/06/2024;5.06;0.507;2.565;
20:31:29 13/06/2024;5.06;0.507;2.565;
20:31:30 13/06/2024;5.05;0.552;2.787;
20:31:30 13/06/2024;5.06;0.498;2.519;
20:31:31 13/06/2024;5.06;0.509;2.575;
20:31:31 13/06/2024;5.06;0.507;2.565;
20:31:32 13/06/2024;5.06;0.501;2.535;
20:31:32 13/06/2024;5.06;0.506;2.560;
20:31:33 13/06/2024;5.06;0.500;2.530;
20:31:33 13/06/2024;5.06;0.507;2.565;
20:31:34 13/06/2024;5.06;0.507;2.565;
20:31:34 13/06/2024;5.06;0.506;2.560;
20:31:35 13/06/2024;5.06;0.510;2.580;
20:31:35 13/06/2024;5.06;0.499;2.524;
20:31:36 13/06/2024;5.06;0.502;2.540;
20:31:36 13/06/2024;5.06;0.500;2.530;
20:31:37 13/06/2024;5.06;0.506;2.560;
20:31:37 13/06/2024;5.06;0.504;2.550;
20:31:38 13/06/2024;5.06;0.510;2.580;
20:31:38 13/06/2024;5.06;0.497;2.514;
20:31:39 13/06/2024;5.06;0.502;2.540;
20:31:39 13/06/2024;5.06;0.508;2.570;
20:31:40 13/06/2024;5.06;0.503;2.545;
20:31:40 13/06/2024;5.06;0.502;2.540;
20:31:41 13/06/2024;5.06;0.505;2.555;
20:31:41 13/06/2024;5.06;0.507;2.565;
20:31:42 13/06/2024;5.06;0.511;2.585;
20:31:42 13/06/2024;5.06;0.505;2.555;
20:31:43 13/06/2024;5.06;0.502;2.540;
20:31:43 13/06/2024;5.06;0.515;2.605;
20:31:44 13/06/2024;5.06;0.516;2.610;
20:31:44 13/06/2024;5.05;0.586;2.959;
20:31:45 13/06/2024;5.06;0.507;2.565;
20:31:45 13/06/2024;5.06;0.503;2.545;
20:31:46 13/06/2024;5.06;0.505;2.555;
20:31:46 13/06/2024;5.06;0.508;2.570;
20:31:47 13/06/2024;5.06;0.501;2.535;
20:31:47 13/06/2024;5.06;0.506;2.560;
20:31:48 13/06/2024;5.06;0.505;2.555;
20:31:48 13/06/2024;5.06;0.537;2.717;
20:31:49 13/06/2024;5.06;0.511;2.585;
20:31:49 13/06/2024;5.06;0.508;2.570;
20:31:50 13/06/2024;5.06;0.508;2.570;
20:31:50 13/06/2024;5.06;0.506;2.560;
20:31:51 13/06/2024;5.06;0.505;2.555;
20:31:51 13/06/2024;5.06;0.498;2.519;
20:31:52 13/06/2024;5.06;0.503;2.545;
20:31:52 13/06/2024;5.06;0.513;2.595;
20:31:53 13/06/2024;5.06;0.500;2.530;
20:31:53 13/06/2024;5.06;0.502;2.540;
20:31:54 13/06/2024;5.06;0.512;2.590;
20:31:54 13/06/2024;5.06;0.515;2.605;
20:31:55 13/06/2024;5.06;0.505;2.555;
20:31:55 13/06/2024;5.06;0.502;2.540;
20:31:56 13/06/2024;5.06;0.504;2.550;
20:31:56 13/06/2024;5.06;0.528;2.671;
20:31:57 13/06/2024;5.06;0.506;2.560;
20:31:57 13/06/2024;5.06;0.503;2.545;
20:31:58 13/06/2024;5.06;0.503;2.545;
20:31:58 13/06/2024;5.06;0.505;2.555;
20:31:59 13/06/2024;5.06;0.512;2.590;
20:31:59 13/06/2024;5.06;0.500;2.530;
20:32:00 13/06/2024;5.06;0.498;2.519;
20:32:00 13/06/2024;5.06;0.511;2.585;
20:32:01 13/06/2024;5.06;0.505;2.555;
20:32:01 13/06/2024;5.06;0.506;2.560;
20:32:02 13/06/2024;5.06;0.506;2.560;
20:32:02 13/06/2024;5.06;0.511;2.585;
20:32:03 13/06/2024;5.06;0.501;2.535;
20:32:03 13/06/2024;5.06;0.501;2.535;
20:32:04 13/06/2024;5.06;0.508;2.570;
20:32:04 13/06/2024;5.06;0.504;2.550;
20:32:05 13/06/2024;5.06;0.504;2.550;
20:32:05 13/06/2024;5.06;0.507;2.565;
20:32:06 13/06/2024;5.06;0.511;2.585;
20:32:06 13/06/2024;5.06;0.502;2.540;
20:32:07 13/06/2024;5.06;0.502;2.540;
20:32:07 13/06/2024;5.05;0.576;2.908;
20:32:08 13/06/2024;5.06;0.503;2.545;
20:32:08 13/06/2024;5.06;0.503;2.545;
20:32:09 13/06/2024;5.06;0.507;2.565;
20:32:09 13/06/2024;5.06;0.506;2.560;
20:32:10 13/06/2024;5.06;0.503;2.545;
20:32:10 13/06/2024;5.06;0.509;2.575;
20:32:11 13/06/2024;5.06;0.505;2.555;
20:32:11 13/06/2024;5.06;0.504;2.550;
20:32:12 13/06/2024;5.06;0.506;2.560;
20:32:12 13/06/2024;5.06;0.508;2.570;
20:32:13 13/06/2024;5.06;0.520;2.631;
20:32:13 13/06/2024;5.06;0.501;2.535;
20:32:14 13/06/2024;5.06;0.499;2.524;
20:32:14 13/06/2024;5.06;0.508;2.570;
20:32:15 13/06/2024;5.06;0.505;2.555;
20:32:15 13/06/2024;5.06;0.503;2.545;
20:32:16 13/06/2024;5.06;0.504;2.550;
20:32:16 13/06/2024;5.06;0.502;2.540;
20:32:17 13/06/2024;5.06;0.503;2.545;
20:32:17 13/06/2024;5.06;0.504;2.550;
20:32:18 13/06/2024;5.06;0.506;2.560;
20:32:18 13/06/2024;5.06;0.501;2.535;
20:32:19 13/06/2024;5.06;0.502;2.540;
20:32:19 13/06/2024;5.06;0.507;2.565;
20:32:20 13/06/2024;5.06;0.510;2.580;
20:32:20 13/06/2024;5.06;0.502;2.540;
20:32:21 13/06/2024;5.06;0.510;2.580;
20:32:21 13/06/2024;5.06;0.506;2.560;
20:32:22 13/06/2024;5.06;0.508;2.570;
20:32:22 13/06/2024;5.06;0.503;2.545;
20:32:23 13/06/2024;5.06;0.504;2.550;
20:32:23 13/06/2024;5.06;0.507;2.565;
20:32:24 13/06/2024;5.06;0.502;2.540;
20:32:24 13/06/2024;5.06;0.502;2.540;
20:32:25 13/06/2024;5.06;0.510;2.580;
20:32:25 13/06/2024;5.06;0.501;2.535;
20:32:26 13/06/2024;5.06;0.506;2.560;
20:32:26 13/06/2024;5.05;0.591;2.984;
20:32:27 13/06/2024;5.06;0.512;2.590;
20:32:27 13/06/2024;5.06;0.502;2.540;
20:32:28 13/06/2024;5.06;0.502;2.540;
20:32:28 13/06/2024;5.06;0.505;2.555;
20:32:29 13/06/2024;5.06;0.529;2.676;
20:32:29 13/06/2024;5.06;0.507;2.565;
20:32:30 13/06/2024;5.06;0.502;2.540;
20:32:30 13/06/2024;5.06;0.509;2.575;
20:32:31 13/06/2024;5.06;0.501;2.535;
20:32:31 13/06/2024;5.06;0.507;2.565;
20:32:32 13/06/2024;5.06;0.510;2.580;
20:32:32 13/06/2024;5.06;0.502;2.540;
20:32:33 13/06/2024;5.06;0.498;2.519;
20:32:33 13/06/2024;5.06;0.507;2.565;
20:32:34 13/06/2024;5.06;0.517;2.616;
20:32:34 13/06/2024;5.06;0.504;2.550;
20:32:35 13/06/2024;5.06;0.512;2.590;
20:32:35 13/06/2024;5.06;0.506;2.560;
20:32:36 13/06/2024;5.06;0.508;2.570;
20:32:36 13/06/2024;5.06;0.507;2.565;
20:32:37 13/06/2024;5.06;0.499;2.524;
20:32:37 13/06/2024;5.06;0.510;2.580;
20:32:38 13/06/2024;5.06;0.502;2.540;
20:32:38 13/06/2024;5.06;0.509;2.575;
20:32:39 13/06/2024;5.06;0.508;2.570;
20:32:39 13/06/2024;5.06;0.502;2.540;
20:32:40 13/06/2024;5.06;0.509;2.575;
20:32:40 13/06/2024;5.06;0.554;2.803;
20:32:41 13/06/2024;5.06;0.545;2.757;
20:32:41 13/06/2024;5.06;0.504;2.550;
20:32:42 13/06/2024;5.06;0.514;2.600;
20:32:42 13/06/2024;5.06;0.498;2.519;
20:32:43 13/06/2024;5.06;0.502;2.540;
20:32:43 13/06/2024;5.06;0.506;2.560;
20:32:44 13/06/2024;5.06;0.502;2.540;
20:32:44 13/06/2024;5.06;0.505;2.555;
20:32:45 13/06/2024;5.06;0.507;2.565;
20:32:45 13/06/2024;5.06;0.506;2.560;
20:32:46 13/06/2024;5.06;0.522;2.641;
20:32:46 13/06/2024;5.06;0.508;2.570;
20:32:47 13/06/2024;5.06;0.508;2.570;
20:32:47 13/06/2024;5.06;0.506;2.560;
20:32:48 13/06/2024;5.06;0.505;2.555;
20:32:48 13/06/2024;5.06;0.509;2.575;
20:32:49 13/06/2024;5.06;0.528;2.671;
20:32:49 13/06/2024;5.06;0.509;2.575;
20:32:50 13/06/2024;5.06;0.503;2.545;
20:32:50 13/06/2024;5.06;0.534;2.702;
20:32:51 13/06/2024;5.06;0.505;2.555;
20:32:51 13/06/2024;5.06;0.510;2.580;
20:32:52 13/06/2024;5.06;0.501;2.535;
20:32:52 13/06/2024;5.06;0.512;2.590;
20:32:53 13/06/2024;5.06;0.507;2.565;
20:32:53 13/06/2024;5.06;0.502;2.540;
20:32:54 13/06/2024;5.06;0.504;2.550;
20:32:54 13/06/2024;5.06;0.499;2.524;
20:32:55 13/06/2024;5.06;0.514;2.600;
20:32:55 13/06/2024;5.06;0.506;2.560;
20:32:56 13/06/2024;5.06;0.508;2.570;
20:32:56 13/06/2024;5.06;0.502;2.540;
20:32:57 13/06/2024;5.06;0.512;2.590;
20:32:57 13/06/2024;5.06;0.508;2.570;
20:32:58 13/06/2024;5.06;0.503;2.545;
20:32:58 13/06/2024;5.06;0.500;2.530;
20:32:59 13/06/2024;5.06;0.507;2.565;
20:32:59 13/06/2024;5.05;0.598;3.019;
20:33:00 13/06/2024;5.06;0.508;2.570;
20:33:00 13/06/2024;5.06;0.507;2.565;
20:33:01 13/06/2024;5.06;0.507;2.565;
20:33:01 13/06/2024;5.06;0.504;2.550;
20:33:02 13/06/2024;5.06;0.508;2.570;
20:33:02 13/06/2024;5.06;0.509;2.575;
20:33:03 13/06/2024;5.06;0.502;2.540;
20:33:03 13/06/2024;5.05;0.542;2.737;
20:33:04 13/06/2024;5.06;0.505;2.555;
20:33:04 13/06/2024;5.06;0.506;2.560;
20:33:05 13/06/2024;5.06;0.508;2.570;
20:33:05 13/06/2024;5.06;0.521;2.636;
20:33:06 13/06/2024;5.05;0.544;2.747;
20:33:06 13/06/2024;5.06;0.503;2.545;
20:33:07 13/06/2024;5.06;0.505;2.555;
20:33:07 13/06/2024;5.06;0.506;2.560;
20:33:08 13/06/2024;5.06;0.503;2.545;
20:33:08 13/06/2024;5.06;0.501;2.535;
20:33:09 13/06/2024;5.06;0.510;2.580;
20:33:09 13/06/2024;5.05;0.543;2.742;
20:33:10 13/06/2024;5.06;0.518;2.621;
20:33:10 13/06/2024;5.06;0.510;2.580;
20:33:11 13/06/2024;5.06;0.507;2.565;
20:33:11 13/06/2024;5.06;0.497;2.514;
20:33:12 13/06/2024;5.06;0.507;2.565;
20:33:12 13/06/2024;5.06;0.503;2.545;
20:33:13 13/06/2024;5.06;0.512;2.590;
20:33:13 13/06/2024;5.06;0.504;2.550;
20:33:14 13/06/2024;5.06;0.528;2.671;
20:33:14 13/06/2024;5.06;0.503;2.545;
20:33:15 13/06/2024;5.06;0.501;2.535;
20:33:15 13/06/2024;5.06;0.506;2.560;
20:33:16 13/06/2024;5.06;0.501;2.535;
20:33:16 13/06/2024;5.06;0.508;2.570;
20:33:17 13/06/2024;5.06;0.507;2.565;
20:33:17 13/06/2024;5.06;0.505;2.555;
20:33:18 13/06/2024;5.06;0.505;2.555;
20:33:18 13/06/2024;5.06;0.506;2.560;
20:33:19 13/06/2024;5.06;0.506;2.560;
20:33:19 13/06/2024;5.06;0.506;2.560;
20:33:20 13/06/2024;5.06;0.501;2.535;
20:33:20 13/06/2024;5.06;0.508;2.570;
20:33:21 13/06/2024;5.06;0.504;2.550;
20:33:21 13/06/2024;5.06;0.512;2.590;
20:33:22 13/06/2024;5.06;0.504;2.550;
20:33:22 13/06/2024;5.06;0.512;2.590;
20:33:23 13/06/2024;5.06;0.511;2.585;
20:33:23 13/06/2024;5.05;0.562;2.838;
20:33:24 13/06/2024;5.06;0.503;2.545;
20:33:24 13/06/2024;5.06;0.503;2.545;
20:33:25 13/06/2024;5.05;0.571;2.883;
20:33:25 13/06/2024;5.06;0.505;2.555;
20:33:26 13/06/2024;5.06;0.507;2.565;
20:33:26 13/06/2024;5.06;0.501;2.535;
20:33:27 13/06/2024;5.06;0.509;2.575;
20:33:27 13/06/2024;5.06;0.505;2.555;
20:33:28 13/06/2024;5.06;0.510;2.580;
20:33:28 13/06/2024;5.06;0.500;2.530;
20:33:29 13/06/2024;5.06;0.512;2.590;
20:33:29 13/06/2024;5.06;0.504;2.550;
20:33:30 13/06/2024;5.06;0.542;2.742;
20:33:30 13/06/2024;5.06;0.503;2.545;
20:33:31 13/06/2024;5.06;0.500;2.530;
20:33:31 13/06/2024;5.06;0.502;2.540;
20:33:32 13/06/2024;5.06;0.506;2.560;
20:33:32 13/06/2024;5.06;0.498;2.519;
20:33:33 13/06/2024;5.06;0.506;2.560;
20:33:33 13/06/2024;5.06;0.559;2.828;
20:33:34 13/06/2024;5.06;0.501;2.535;
20:33:34 13/06/2024;5.06;0.506;2.560;
20:33:35 13/06/2024;5.06;0.504;2.550;
20:33:35 13/06/2024;5.06;0.506;2.560;
20:33:36 13/06/2024;5.06;0.508;2.570;
20:33:36 13/06/2024;5.06;0.506;2.560;
20:33:37 13/06/2024;5.06;0.551;2.788;
20:33:37 13/06/2024;5.06;0.505;2.555;
20:33:38 13/06/2024;5.06;0.506;2.560;
20:33:38 13/06/2024;5.06;0.505;2.555;
20:33:39 13/06/2024;5.06;0.511;2.585;
20:33:39 13/06/2024;5.06;0.533;2.696;
20:33:40 13/06/2024;5.06;0.504;2.550;
20:33:40 13/06/2024;5.06;0.538;2.722;
20:33:41 13/06/2024;5.06;0.529;2.676;
20:33:41 13/06/2024;5.06;0.507;2.565;
20:33:42 13/06/2024;5.06;0.507;2.565;
20:33:42 13/06/2024;5.06;0.499;2.524;
20:33:43 13/06/2024;5.06;0.515;2.605;
20:33:43 13/06/2024;5.05;0.553;2.792;
20:33:44 13/06/2024;5.06;0.510;2.580;
20:33:44 13/06/2024;5.06;0.507;2.565;
20:33:45 13/06/2024;5.06;0.505;2.555;
20:33:45 13/06/2024;5.06;0.505;2.555;
20:33:46 13/06/2024;5.06;0.501;2.535;
20:33:46 13/06/2024;5.06;0.500;2.530;
20:33:47 13/06/2024;5.06;0.511;2.585;
20:33:47 13/06/2024;5.06;0.501;2.535;
20:33:48 13/06/2024;5.06;0.502;2.540;
20:33:48 13/06/2024;5.06;0.501;2.535;
20:33:49 13/06/2024;5.06;0.531;2.686;
20:33:49 13/06/2024;5.06;0.505;2.555;
20:33:50 13/06/2024;5.06;0.503;2.545;
20:33:50 13/06/2024;5.06;0.504;2.550;
20:33:51 13/06/2024;5.06;0.507;2.565;
20:33:51 13/06/2024;5.06;0.501;2.535;
20:33:52 13/06/2024;5.06;0.510;2.580;
20:33:52 13/06/2024;5.06;0.503;2.545;
20:33:53 13/06/2024;5.06;0.507;2.565;
20:33:53 13/06/2024;5.06;0.509;2.575;
20:33:54 13/06/2024;5.06;0.505;2.555;
20:33:54 13/06/2024;5.06;0.505;2.555;
20:33:55 13/06/2024;5.06;0.509;2.575;
20:33:55 13/06/2024;5.06;0.505;2.555;
20:33:56 13/06/2024;5.06;0.505;2.555;
20:33:56 13/06/2024;5.06;0.506;2.560;
20:33:57 13/06/2024;5.06;0.513;2.595;
20:33:57 13/06/2024;5.06;0.507;2.565;
20:33:58 13/06/2024;5.06;0.507;2.565;
20:33:58 13/06/2024;5.06;0.508;2.570;
20:33:59 13/06/2024;5.06;0.508;2.570;
20:33:59 13/06/2024;5.06;0.504;2.550;
20:34:00 13/06/2024;5.06;0.506;2.560;
20:34:00 13/06/2024;5.06;0.507;2.565;
20:34:01 13/06/2024;5.06;0.556;2.813;
20:34:01 13/06/2024;5.06;0.514;2.600;
20:34:02 13/06/2024;5.06;0.503;2.545;
20:34:02 13/06/2024;5.06;0.507;2.565;
20:34:03 13/06/2024;5.06;0.511;2.585;
20:34:03 13/06/2024;5.06;0.532;2.691;
20:34:04 13/06/2024;5.06;0.505;2.555;
20:34:04 13/06/2024;5.06;0.507;2.565;
20:34:05 13/06/2024;5.06;0.501;2.535;
20:34:05 13/06/2024;5.06;0.506;2.560;
20:34:06 13/06/2024;5.06;0.505;2.555;
20:34:06 13/06/2024;5.06;0.501;2.535;
20:34:07 13/06/2024;5.06;0.519;2.626;
20:34:07 13/06/2024;5.06;0.508;2.570;
20:34:08 13/06/2024;5.06;0.502;2.540;
20:34:08 13/06/2024;5.06;0.502;2.540;
20:34:09 13/06/2024;5.06;0.506;2.560;
20:34:09 13/06/2024;5.06;0.508;2.570;
20:34:10 13/06/2024;5.06;0.509;2.575;
20:34:10 13/06/2024;5.06;0.504;2.550;
20:34:11 13/06/2024;5.06;0.510;2.580;
20:34:11 13/06/2024;5.06;0.506;2.560;
20:34:12 13/06/2024;5.06;0.501;2.535;
20:34:12 13/06/2024;5.06;0.503;2.545;
20:34:13 13/06/2024;5.06;0.503;2.545;
20:34:13 13/06/2024;5.06;0.501;2.535;
20:34:14 13/06/2024;5.06;0.512;2.590;
20:34:14 13/06/2024;5.06;0.501;2.535;
20:34:15 13/06/2024;5.06;0.505;2.555;
20:34:15 13/06/2024;5.06;0.507;2.565;
20:34:16 13/06/2024;5.06;0.541;2.737;
20:34:16 13/06/2024;5.06;0.512;2.590;
20:34:17 13/06/2024;5.06;0.522;2.641;
20:34:17 13/06/2024;5.06;0.503;2.545;
20:34:18 13/06/2024;5.06;0.510;2.580;
20:34:18 13/06/2024;5.06;0.518;2.621;
20:34:19 13/06/2024;5.06;0.506;2.560;
20:34:19 13/06/2024;5.06;0.509;2.575;
20:34:20 13/06/2024;5.06;0.501;2.535;
20:34:20 13/06/2024;5.06;0.505;2.555;
20:34:21 13/06/2024;5.06;0.502;2.540;
20:34:21 13/06/2024;5.06;0.503;2.545;
20:34:22 13/06/2024;5.06;0.507;2.565;
20:34:22 13/06/2024;5.06;0.503;2.545;
20:34:23 13/06/2024;5.06;0.506;2.560;
20:34:23 13/06/2024;5.06;0.502;2.540;
20:34:24 13/06/2024;5.06;0.503;2.545;
20:34:24 13/06/2024;5.06;0.508;2.570;
20:34:25 13/06/2024;5.06;0.505;2.555;
20:34:25 13/06/2024;5.06;0.505;2.555;
20:34:26 13/06/2024;5.06;0.503;2.545;
20:34:26 13/06/2024;5.06;0.506;2.560;
20:34:27 13/06/2024;5.06;0.507;2.565;
20:34:27 13/06/2024;5.06;0.505;2.555;
20:34:28 13/06/2024;5.06;0.503;2.545;
20:34:28 13/06/2024;5.06;0.511;2.585;
20:34:29 13/06/2024;5.06;0.533;2.696;
20:34:29 13/06/2024;5.06;0.504;2.550;
20:34:30 13/06/2024;5.06;0.537;2.717;
20:34:30 13/06/2024;5.06;0.529;2.676;
20:34:31 13/06/2024;5.06;0.506;2.560;
20:34:31 13/06/2024;5.06;0.503;2.545;
20:34:32 13/06/2024;5.06;0.506;2.560;
20:34:32 13/06/2024;5.06;0.498;2.519;
20:34:33 13/06/2024;5.06;0.501;2.535;
20:34:33 13/06/2024;5.06;0.507;2.565;
20:34:34 13/06/2024;5.06;0.503;2.545;
20:34:34 13/06/2024;5.06;0.503;2.545;
20:34:35 13/06/2024;5.06;0.526;2.661;
20:34:35 13/06/2024;5.06;0.502;2.540;
20:34:36 13/06/2024;5.06;0.502;2.540;
20:34:36 13/06/2024;5.06;0.508;2.570;
20:34:37 13/06/2024;5.06;0.501;2.535;
20:34:37 13/06/2024;5.06;0.507;2.565;
20:34:38 13/06/2024;5.06;0.507;2.565;
20:34:38 13/06/2024;5.06;0.529;2.676;
20:34:39 13/06/2024;5.06;0.500;2.530;
20:34:39 13/06/2024;5.06;0.556;2.813;
20:34:40 13/06/2024;5.06;0.518;2.621;
20:34:40 13/06/2024;5.06;0.503;2.545;
20:34:41 13/06/2024;5.06;0.506;2.560;
20:34:41 13/06/2024;5.06;0.515;2.605;
20:34:42 13/06/2024;5.06;0.514;2.600;
20:34:42 13/06/2024;5.06;0.499;2.524;
20:34:43 13/06/2024;5.06;0.526;2.661;
20:34:43 13/06/2024;5.06;0.503;2.545;
20:34:44 13/06/2024;5.06;0.507;2.565;
20:34:44 13/06/2024;5.06;0.503;2.545;
20:34:45 13/06/2024;5.06;0.506;2.560;
20:34:45 13/06/2024;5.05;0.574;2.898;
20:34:46 13/06/2024;5.06;0.502;2.540;
20:34:47 13/06/2024;5.06;0.544;2.752;
20:34:47 13/06/2024;5.06;0.520;2.631;
20:34:48 13/06/2024;5.06;0.502;2.540;
20:34:48 13/06/2024;5.06;0.508;2.570;
20:34:49 13/06/2024;5.06;0.509;2.575;
20:34:49 13/06/2024;5.06;0.507;2.565;
20:34:50 13/06/2024;5.06;0.507;2.565;
20:34:50 13/06/2024;5.06;0.503;2.545;
20:34:51 13/06/2024;5.06;0.509;2.575;
20:34:51 13/06/2024;5.06;0.505;2.555;
20:34:52 13/06/2024;5.06;0.506;2.560;
20:34:52 13/06/2024;5.06;0.502;2.540;
20:34:53 13/06/2024;5.06;0.503;2.545;
20:34:53 13/06/2024;5.06;0.504;2.550;
20:34:54 13/06/2024;5.06;0.520;2.631;
20:34:54 13/06/2024;5.06;0.536;2.712;
20:34:55 13/06/2024;5.06;0.501;2.535;
20:34:55 13/06/2024;5.06;0.509;2.575;
20:34:56 13/06/2024;5.06;0.501;2.535;
